lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,6,1.5861151218414307,0.7086907625198364,nan,0.5839999914169312,0.20000000298023224,0.1474747359752655,0,,,,,,,,,,,,,
,,6,,,,,,,0,0.3823952078819275,nan,0.11999999731779099,0.11944444477558136,0.08777777850627899,,,,,,,,
0.0001442986898059786,0.0001442986898059786,7,,,,,,,,,,,,,,,,,,,,
,,13,1.6305029392242432,0.5810979008674622,nan,0.024000000208616257,0.2462148666381836,0.01937318965792656,1,,,,,,,,,,,,,
,,13,,,,,,,1,0.6342981457710266,0.3372475504875183,0.30000001192092896,0.3226190209388733,0.24923904240131378,,,,,,,,
0.0001442986898059786,0.0001442986898059786,14,,,,,,,,,,,,,,,,,,,,
,,20,1.7063533067703247,0.5837066769599915,nan,0.02199999988079071,0.19542177021503448,0.015509923920035362,2,,,,,,,,,,,,,
,,20,,,,,,,2,0.714516818523407,0.4789106547832489,0.47999998927116394,0.48134922981262207,0.4166620373725891,,,,,,,,
0.0001442986898059786,0.0001442986898059786,21,,,,,,,,,,,,,,,,,,,,
,,27,1.7563098669052124,0.5992528796195984,0.28471070528030396,0.03200000151991844,0.2986064851284027,0.02407020702958107,3,,,,,,,,,,,,,
,,27,,,,,,,3,0.751453161239624,0.4816569685935974,0.4399999976158142,0.4515872895717621,0.40545374155044556,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,,,,,,,,,,,,,
,,34,1.747361660003662,0.6182398200035095,0.3024439513683319,0.04600000008940697,0.23368744552135468,0.064742311835289,4,,,,,,,,,,,,,
,,34,,,,,,,4,0.7715528607368469,0.48791587352752686,0.46000000834465027,0.5257936716079712,0.4330952763557434,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,35,,,,,,,,,,,,,,,,,,,,
,,41,1.7435181140899658,0.6375877857208252,0.3346228003501892,0.06599999964237213,0.2700609266757965,0.07581893354654312,5,,,,,,,,,,,,,
,,41,,,,,,,5,0.816196858882904,0.483812153339386,0.4000000059604645,0.49761906266212463,0.3652777671813965,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,42,,,,,,,,,,,,,,,,,,,,
,,48,1.7313429117202759,0.6548188924789429,0.3320379853248596,0.07800000160932541,0.2939305901527405,0.10300123691558838,6,,,,,,,,,,,,,
,,48,,,,,,,6,0.868558406829834,0.6006627082824707,0.5600000023841858,0.5984126925468445,0.508438229560852,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,49,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,7,,,,,,1.1791527271270752,,,,,,,
,,55,1.7055518627166748,0.6688721776008606,0.3051983118057251,0.08799999952316284,0.2588024139404297,0.0844816118478775,7,,,,,,,,,,,,,
,,55,,,,,,,7,0.8616024255752563,0.6484326720237732,0.6200000047683716,0.726190447807312,0.6097403168678284,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,56,,,,,,,,,,,,,,,,,,,,
,,62,1.6450451612472534,0.6816563010215759,0.3223877549171448,0.1120000034570694,0.35657256841659546,0.12027256190776825,8,,,,,,,,,,,,,
,,62,,,,,,,8,0.8247159123420715,0.5593679547309875,0.4399999976158142,0.5091270208358765,0.39483195543289185,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,63,,,,,,,,,,,,,,,,,,,,
,,69,1.6341547966003418,0.6856176853179932,0.3169887065887451,0.11599999666213989,0.3579424321651459,0.11753807961940765,9,,,,,,,,,,,,,
,,69,,,,,,,9,0.8557310104370117,0.57499098777771,0.5799999833106995,0.5996031761169434,0.5149961709976196,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,70,,,,,,,,,,,,,,,,,,,,
,,76,1.602340579032898,0.6921194791793823,0.3238173723220825,0.16200000047683716,0.37458592653274536,0.1378292739391327,10,,,,,,,,,,,,,
,,76,,,,,,,10,0.8586568832397461,0.6278606653213501,0.6000000238418579,0.6746031641960144,0.5835504531860352,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,77,,,,,,,,,,,,,,,,,,,,
,,83,1.6067049503326416,0.6923472881317139,0.31547170877456665,0.14800000190734863,0.36934638023376465,0.12469245493412018,11,,,,,,,,,,,,,
,,83,,,,,,,11,0.8581571578979492,0.5697323083877563,0.5400000214576721,0.5916666388511658,0.4732215404510498,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,84,,,,,,,,,,,,,,,,,,,,
,,90,1.6124351024627686,0.697257936000824,0.3241996169090271,0.1420000046491623,0.3779456615447998,0.11737392842769623,12,,,,,,,,,,,,,
,,90,,,,,,,12,0.8677799105644226,0.6353863477706909,0.6200000047683716,0.6464285850524902,0.5948306322097778,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,91,,,,,,,,,,,,,,,,,,,,
,,97,1.5801880359649658,0.7002825140953064,0.3302164077758789,0.17399999499320984,0.3803982138633728,0.1354481428861618,13,,,,,,,,,,,,,
,,97,,,,,,,13,0.8268527984619141,0.5813518762588501,0.5,0.5817460417747498,0.4702167510986328,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,98,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,14,,,,,,1.0957701206207275,,,,,,,
,,104,1.6209005117416382,0.7012105584144592,0.3304775357246399,0.1340000033378601,0.3850473165512085,0.11423733085393906,14,,,,,,,,,,,,,
,,104,,,,,,,14,0.8356973528862,0.5350773334503174,0.5,0.5071429014205933,0.4467502534389496,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,105,,,,,,,,,,,,,,,,,,,,
,,111,1.6182307004928589,0.7028080224990845,0.34698963165283203,0.13199999928474426,0.39464879035949707,0.11792357265949249,15,,,,,,,,,,,,,
,,111,,,,,,,15,0.8194775581359863,0.5363922119140625,0.5199999809265137,0.561904788017273,0.47901564836502075,,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,112,,,,,,,,,,,,,,,,,,,,
,,118,1.6346867084503174,0.6990205645561218,0.32979822158813477,0.11400000005960464,0.3683566153049469,0.10448195785284042,16,,,,,,,,,,,,,
,,118,,,,,,,16,0.8602433204650879,0.5822210311889648,0.5199999809265137,0.545634925365448,0.4724930226802826,,,,,,,,
,,119,,,,,,,17,,,,,,,1.6249303817749023,0.6329905390739441,0.3543638288974762,0.11800000071525574,0.29792794585227966,0.15095265209674835,0.29792794585227966
