val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.303729772567749,0.11999999731779099,0,5,,,,
,,0,5,0.08309090882539749,,,
2.277923583984375,0.20000000298023224,1,11,,,,
,,1,11,0.12727272510528564,,,
2.192800521850586,0.20000000298023224,2,17,,,,
,,2,17,0.16581818461418152,,,
,,3,18,,2.278522491455078,0.1696999967098236,0.1696999967098236
