val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.2344210147857666,0.11079999804496765,0,5,,,,
,,0,5,0.09472727030515671,,,
2.5515761375427246,0.15860000252723694,1,11,,,,
,,1,11,0.11690909415483475,,,
3.3121273517608643,0.1420000046491623,2,17,,,,
,,2,17,0.14236363768577576,,,
,,3,18,,2.5446057319641113,0.16220000386238098,0.16220000386238098
