val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.2823727130889893,0.10199999809265137,0,5,,,,
,,0,5,0.09909091144800186,,,
2.366600275039673,0.14319999516010284,1,11,,,,
,,1,11,0.1154545471072197,,,
2.321298360824585,0.15520000457763672,2,17,,,,
,,2,17,0.11618182063102722,,,
,,3,18,,2.31500506401062,0.15199999511241913,0.15200001001358032
