val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.299565315246582,0.1080000028014183,0,5,,,,
,,0,5,0.10527272522449493,,,
2.2688076496124268,0.1120000034570694,1,11,,,,
,,1,11,0.11036363989114761,,,
2.3511061668395996,0.17599999904632568,2,17,,,,
,,2,17,0.14000000059604645,,,
,,3,18,,2.335115671157837,0.16599999368190765,0.16599999368190765
