iteration,train_time_s,query_time_s,eig_time_s
0,22.0788,93.8834,
1,23.4578,152.3189,
2,24.259,218.1621,
3,24.9623,270.0194,
4,25.7825,320.3243,
5,26.6521,408.43,
6,27.3428,473.7189,
7,28.1352,532.4127,
8,29.3284,595.3763,
9,29.5852,661.4463,
