iteration,train_time_s,query_time_s,eig_time_s
0,21.5353,4.789,
1,22.5685,4.7845,
2,23.9075,4.7441,
3,24.2552,4.7523,
4,24.9138,4.7732,
5,25.8046,4.7547,
6,26.0502,4.7338,
7,27.2284,4.6617,
8,28.4083,4.6691,
9,28.9088,4.6825,
