iteration,train_time_s,query_time_s,eig_time_s
0,21.2134,4.7674,
1,22.4779,4.7475,
2,23.14,4.7494,
3,24.5191,4.7117,
4,24.6407,4.7798,
5,25.8609,4.7681,
6,26.1719,4.7696,
7,27.137,4.7589,
8,28.3677,4.7223,
9,28.6652,4.7216,
