val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss
,,24,149,,,,0.32568833231925964
4.5958380699157715,0.19599999487400055,24,149,,,,
,,24,149,0.9296363592147827,,,
5.860488414764404,0.164000004529953,25,155,,,,
,,25,155,0.8543636202812195,,,
4.776595592498779,0.19599999487400055,26,161,,,,
,,26,161,0.9065454602241516,,,
4.535604476928711,0.18400000035762787,27,167,,,,
,,27,167,0.9207272529602051,,,
4.195537090301514,0.20000000298023224,28,173,,,,
,,28,173,0.9045454263687134,,,
3.8952949047088623,0.21199999749660492,29,179,,,,
,,29,179,0.9340000152587891,,,
4.573522090911865,0.19599999487400055,30,185,,,,
,,30,185,0.9167272448539734,,,
4.195817947387695,0.19599999487400055,31,191,,,,
,,31,191,0.9321818351745605,,,
5.296687602996826,0.1679999977350235,32,197,,,,
,,32,197,0.9496363401412964,,,
,,,199,,0.09637637874149779,0.09637637874149779,
,,33,199,,,,0.3076777160167694
4.992245197296143,0.1720000058412552,33,203,,,,
,,33,203,0.9287272691726685,,,
6.1360392570495605,0.18000000715255737,34,209,,,,
,,34,209,0.9285454750061035,,,
4.469814300537109,0.21199999749660492,35,215,,,,
,,35,215,0.9307272434234619,,,
5.5774149894714355,0.15199999511241913,36,221,,,,
,,36,221,0.9101818203926086,,,
4.032995700836182,0.19599999487400055,37,227,,,,
,,37,227,0.9363636374473572,,,
4.410563945770264,0.164000004529953,38,233,,,,
,,38,233,0.9394545555114746,,,
4.49991512298584,0.17599999904632568,39,239,,,,
,,39,239,0.9554545283317566,,,
4.77831506729126,0.18400000035762787,40,245,,,,
,,40,245,0.9525454640388489,,,
,,,249,,0.09337000025557476,0.09337000025557476,
,,41,249,,,,0.1247604638338089
5.522564888000488,0.18000000715255737,41,251,,,,
,,41,251,0.954727292060852,,,
6.174006462097168,0.18400000035762787,42,257,,,,
,,42,257,0.9152727127075195,,,
4.568140506744385,0.1679999977350235,43,263,,,,
,,43,263,0.9489091038703918,,,
6.1053056716918945,0.14399999380111694,44,269,,,,
,,44,269,0.909636378288269,,,
4.040891170501709,0.19599999487400055,45,275,,,,
,,45,275,0.9192727208137512,,,
4.824063301086426,0.2280000001192093,46,281,,,,
,,46,281,0.9212727546691895,,,
4.5390849113464355,0.13600000739097595,47,287,,,,
,,47,287,0.9527272582054138,,,
5.14055871963501,0.15199999511241913,48,293,,,,
,,48,293,0.9539999961853027,,,
,,,299,,0.08954150738626414,0.08954150738626414,
,,49,299,,,,0.11340641230344772
5.665849685668945,0.13199999928474426,49,299,,,,
,,49,299,0.9541817903518677,,,
4.869830131530762,0.19200000166893005,50,305,,,,
,,50,305,0.9467272758483887,,,
4.026500701904297,0.1720000058412552,51,311,,,,
,,51,311,0.9692727327346802,,,
4.991435527801514,0.11999999731779099,52,317,,,,
,,52,317,0.9710909128189087,,,
6.337830543518066,0.1679999977350235,53,323,,,,
,,53,323,0.9678182005882263,,,
4.53202486038208,0.2280000001192093,54,329,,,,
,,54,329,0.9539999961853027,,,
5.285058498382568,0.13199999928474426,55,335,,,,
,,55,335,0.9581817984580994,,,
4.603174686431885,0.1599999964237213,56,341,,,,
,,56,341,0.9661818146705627,,,
4.512960910797119,0.164000004529953,57,347,,,,
,,57,347,0.9745454788208008,,,
,,,349,,0.0849634723963284,0.0849634723963284,
,,58,349,,,,0.2075682282447815
5.422572612762451,0.18000000715255737,58,353,,,,
,,58,353,0.9205454587936401,,,
5.637354373931885,0.17599999904632568,59,359,,,,
,,59,359,0.9381818175315857,,,
5.082599639892578,0.18400000035762787,60,365,,,,
,,60,365,0.9429090619087219,,,
4.5350189208984375,0.20000000298023224,61,371,,,,
,,61,371,0.9669091105461121,,,
4.807114124298096,0.15600000321865082,62,377,,,,
,,62,377,0.9676363468170166,,,
4.703824520111084,0.17599999904632568,63,383,,,,
,,63,383,0.9590908885002136,,,
4.119948387145996,0.18400000035762787,64,389,,,,
,,64,389,0.9685454368591309,,,
4.1993889808654785,0.17599999904632568,65,395,,,,
,,65,395,0.9694545269012451,,,
,,,399,,0.07972267574208991,0.07972267574208991,
,,66,399,,,,0.07664953917264938
4.583237171173096,0.20000000298023224,66,401,,,,
,,66,401,0.972000002861023,,,
4.047523021697998,0.18400000035762787,67,407,,,,
,,67,407,0.972000002861023,,,
4.89482307434082,0.20000000298023224,68,413,,,,
,,68,413,0.971818208694458,,,
5.299118518829346,0.20000000298023224,69,419,,,,
,,69,419,0.9729090929031372,,,
5.26358699798584,0.1599999964237213,70,425,,,,
,,70,425,0.9736363887786865,,,
4.74702262878418,0.164000004529953,71,431,,,,
,,71,431,0.9625454545021057,,,
4.9982428550720215,0.18000000715255737,72,437,,,,
,,72,437,0.9614545702934265,,,
5.133735179901123,0.1679999977350235,73,443,,,,
,,73,443,0.9669091105461121,,,
,,,449,,0.07391846107779047,0.07391846107779047,
,,74,449,,,,0.06320714205503464
3.8625409603118896,0.13600000739097595,74,449,,,,
,,74,449,0.9787272810935974,,,
4.100831985473633,0.20000000298023224,75,455,,,,
,,75,455,0.9701818227767944,,,
4.9279375076293945,0.18000000715255737,76,461,,,,
,,76,461,0.9654545187950134,,,
4.367257595062256,0.18400000035762787,77,467,,,,
,,77,467,0.971818208694458,,,
5.147453308105469,0.17599999904632568,78,473,,,,
,,78,473,0.9785454273223877,,,
4.208343982696533,0.18000000715255737,79,479,,,,
,,79,479,0.9816363453865051,,,
4.253587245941162,0.18799999356269836,80,485,,,,
,,80,485,0.9789090752601624,,,
4.839442253112793,0.19599999487400055,81,491,,,,
,,81,491,0.9790909290313721,,,
4.521475315093994,0.19599999487400055,82,497,,,,
,,82,497,0.9809091091156006,,,
,,,499,,0.0676608521140981,0.0676608521140981,
,,83,499,,,,0.06367810070514679
4.912325382232666,0.14399999380111694,83,503,,,,
,,83,503,0.9819999933242798,,,
26.05596923828125,0.1120000034570694,84,509,,,,
,,84,509,0.767090916633606,,,
nan,0.1120000034570694,85,515,,,,
,,85,515,0.18854545056819916,,,
inf,0.10000000149011612,86,521,,,,
,,86,521,0.12090908735990524,,,
147.92234802246094,0.1120000034570694,87,527,,,,
,,87,527,0.11999999731779099,,,
49.65174102783203,0.1120000034570694,88,533,,,,
,,88,533,0.12618181109428406,,,
13.74743366241455,0.08799999952316284,89,539,,,,
,,89,539,0.1732727289199829,,,
2.643599033355713,0.10400000214576721,90,545,,,,
,,90,545,0.2240000069141388,,,
,,,549,,0.06106846702727173,0.06106846702727173,
,,91,549,,,,2.1544010639190674
2.4606869220733643,0.10400000214576721,91,551,,,,
,,91,551,0.22218181192874908,,,
2.3582100868225098,0.15600000321865082,92,557,,,,
,,92,557,0.25654545426368713,,,
2.5058350563049316,0.1679999977350235,93,563,,,,
,,93,563,0.2723636329174042,,,
2.3136885166168213,0.18000000715255737,94,569,,,,
,,94,569,0.3110909163951874,,,
2.5120902061462402,0.20399999618530273,95,575,,,,
,,95,575,0.33454546332359314,,,
2.450685501098633,0.24799999594688416,96,581,,,,
,,96,581,0.3707272708415985,,,
2.6466758251190186,0.2240000069141388,97,587,,,,
,,97,587,0.4221818149089813,,,
2.532827138900757,0.2840000092983246,98,593,,,,
,,98,593,0.4612727165222168,,,
,,,599,,0.05426626995309123,0.05426626995309123,
,,99,599,,,,1.5209804773330688
2.815150499343872,0.24400000274181366,99,599,,,,
,,99,599,0.4894545376300812,,,
3.2481141090393066,0.18400000035762787,100,605,,,,
,,100,605,0.5345454812049866,,,
3.323054790496826,0.20000000298023224,101,611,,,,
,,101,611,0.5339999794960022,,,
3.5814762115478516,0.20399999618530273,102,617,,,,
,,102,617,0.5545454621315002,,,
3.5963497161865234,0.2280000001192093,103,623,,,,
,,103,623,0.5899999737739563,,,
3.569309949874878,0.19599999487400055,104,629,,,,
,,104,629,0.6358181834220886,,,
3.358464241027832,0.13600000739097595,105,635,,,,
,,105,635,0.6492727398872375,,,
3.2876880168914795,0.1720000058412552,106,641,,,,
,,106,641,0.6423636078834534,,,
3.2973546981811523,0.20399999618530273,107,647,,,,
,,107,647,0.7116363644599915,,,
,,,649,,0.04738320218785281,0.04738320218785281,
,,108,649,,,,0.8928192853927612
3.4091408252716064,0.23199999332427979,108,653,,,,
,,108,653,0.7216363549232483,,,
4.178131580352783,0.19599999487400055,109,659,,,,
,,109,659,0.7305454611778259,,,
3.6273107528686523,0.19200000166893005,110,665,,,,
,,110,665,0.7249090671539307,,,
3.5601718425750732,0.164000004529953,111,671,,,,
,,111,671,0.7594545483589172,,,
3.643411636352539,0.17599999904632568,112,677,,,,
,,112,677,0.774545431137085,,,
4.134267807006836,0.20399999618530273,113,683,,,,
,,113,683,0.7678181529045105,,,
3.649714469909668,0.2280000001192093,114,689,,,,
,,114,689,0.800000011920929,,,
4.193401336669922,0.18000000715255737,115,695,,,,
,,115,695,0.8252727389335632,,,
,,,699,,0.040549737998982996,0.040549737998982996,
,,116,699,,,,0.5147377848625183
4.084747791290283,0.17599999904632568,116,701,,,,
,,116,701,0.8236363530158997,,,
3.8160483837127686,0.164000004529953,117,707,,,,
,,117,707,0.8274545669555664,,,
4.31717586517334,0.15600000321865082,118,713,,,,
,,118,713,0.8350909352302551,,,
4.415125370025635,0.14399999380111694,119,719,,,,
,,119,719,0.8696363568305969,,,
4.693420886993408,0.18799999356269836,120,725,,,,
,,120,725,0.8498181700706482,,,
4.869845867156982,0.15199999511241913,121,731,,,,
,,121,731,0.8725454807281494,,,
4.506933689117432,0.164000004529953,122,737,,,,
,,122,737,0.8865454792976379,,,
4.707757949829102,0.1720000058412552,123,743,,,,
,,123,743,0.8963636159896851,,,
,,,749,,0.03389541137691129,0.03389541137691129,
,,124,749,,,,0.33660411834716797
5.419768810272217,0.14800000190734863,124,749,,,,
,,124,749,0.8872727155685425,,,
5.739434242248535,0.164000004529953,125,755,,,,
,,125,755,0.9070909023284912,,,
4.801098346710205,0.1720000058412552,126,761,,,,
,,126,761,0.9094545245170593,,,
4.941564559936523,0.18400000035762787,127,767,,,,
,,127,767,0.9036363363265991,,,
4.994845867156982,0.14399999380111694,128,773,,,,
,,128,773,0.9196363687515259,,,
5.488444805145264,0.11599999666213989,129,779,,,,
,,129,779,0.9123636484146118,,,
6.132343769073486,0.12399999797344208,130,785,,,,
,,130,785,0.9287272691726685,,,
4.937875747680664,0.15600000321865082,131,791,,,,
,,131,791,0.9200000166893005,,,
5.228553295135498,0.18000000715255737,132,797,,,,
,,132,797,0.9325454831123352,,,
,,,799,,0.027546360610674493,0.027546360610674493,
,,133,799,,,,0.26070281863212585
6.112329006195068,0.164000004529953,133,803,,,,
,,133,803,0.9321818351745605,,,
5.2560625076293945,0.1599999964237213,134,809,,,,
,,134,809,0.9363636374473572,,,
5.43104887008667,0.13600000739097595,135,815,,,,
,,135,815,0.9478181600570679,,,
5.705380439758301,0.15199999511241913,136,821,,,,
,,136,821,0.9285454750061035,,,
5.438174724578857,0.1679999977350235,137,827,,,,
,,137,827,0.9432727098464966,,,
4.940394878387451,0.1720000058412552,138,833,,,,
,,138,833,0.9470909237861633,,,
5.298043251037598,0.18799999356269836,139,839,,,,
,,139,839,0.9523636102676392,,,
5.6451873779296875,0.14800000190734863,140,845,,,,
,,140,845,0.9507272839546204,,,
,,,849,,0.021622937231861823,0.021622937231861823,
,,141,849,,,,0.11820510774850845
5.32785177230835,0.1679999977350235,141,851,,,,
,,141,851,0.9572727084159851,,,
5.198081016540527,0.15600000321865082,142,857,,,,
,,142,857,0.9614545702934265,,,
5.2587714195251465,0.164000004529953,143,863,,,,
,,143,863,0.9583636522293091,,,
4.908693790435791,0.1679999977350235,144,869,,,,
,,144,869,0.9576363563537598,,,
5.737170696258545,0.14399999380111694,145,875,,,,
,,145,875,0.9574545621871948,,,
5.6112823486328125,0.14399999380111694,146,881,,,,
,,146,881,0.9610909223556519,,,
5.412474632263184,0.13600000739097595,147,887,,,,
,,147,887,0.9652727246284485,,,
5.209927558898926,0.164000004529953,148,893,,,,
,,148,893,0.9694545269012451,,,
,,,899,,0.016237424651354488,0.016237424651354488,
,,149,899,,,,0.11302979290485382
5.415531158447266,0.164000004529953,149,899,,,,
,,149,899,0.9716363549232483,,,
5.056876182556152,0.18400000035762787,150,905,,,,
,,150,905,0.9705454707145691,,,
5.280032157897949,0.18000000715255737,151,911,,,,
,,151,911,0.9743636250495911,,,
5.193536758422852,0.13600000739097595,152,917,,,,
,,152,917,0.9721817970275879,,,
5.2713117599487305,0.19599999487400055,153,923,,,,
,,153,923,0.9723636507987976,,,
5.364994049072266,0.15199999511241913,154,929,,,,
,,154,929,0.9700000286102295,,,
5.125354290008545,0.17599999904632568,155,935,,,,
,,155,935,0.9741818308830261,,,
5.088802814483643,0.21199999749660492,156,941,,,,
,,156,941,0.9769091010093689,,,
5.402378559112549,0.18000000715255737,157,947,,,,
,,157,947,0.97563636302948,,,
,,,949,,0.011491909733995899,0.011491909733995899,
,,158,949,,,,0.07636550068855286
5.286700248718262,0.18799999356269836,158,953,,,,
,,158,953,0.9745454788208008,,,
5.204833984375,0.14800000190734863,159,959,,,,
,,159,959,0.9781818389892578,,,
5.377490043640137,0.14000000059604645,160,965,,,,
,,160,965,0.9805454611778259,,,
5.069756507873535,0.1720000058412552,161,971,,,,
,,161,971,0.9810909032821655,,,
5.1438469886779785,0.1599999964237213,162,977,,,,
,,162,977,0.9783636331558228,,,
5.289356231689453,0.1720000058412552,163,983,,,,
,,163,983,0.9805454611778259,,,
5.195549011230469,0.17599999904632568,164,989,,,,
,,164,989,0.9818181991577148,,,
5.175227642059326,0.1679999977350235,165,995,,,,
,,165,995,0.9827272891998291,,,
,,,999,,0.007476347657262456,0.007476347657262456,
,,166,999,,,,0.07202393561601639
5.299057483673096,0.14000000059604645,166,1001,,,,
,,166,1001,0.9821818470954895,,,
5.29204797744751,0.13600000739097595,167,1007,,,,
,,167,1007,0.9790909290313721,,,
5.187938690185547,0.18000000715255737,168,1013,,,,
,,168,1013,0.9832727313041687,,,
5.322195529937744,0.15199999511241913,169,1019,,,,
,,169,1019,0.9827272891998291,,,
5.12052059173584,0.1679999977350235,170,1025,,,,
,,170,1025,0.9845454692840576,,,
5.2195563316345215,0.1599999964237213,171,1031,,,,
,,171,1031,0.9832727313041687,,,
5.3285651206970215,0.14000000059604645,172,1037,,,,
,,172,1037,0.987636387348175,,,
5.401756286621094,0.15199999511241913,173,1043,,,,
,,173,1043,0.9843636155128479,,,
,,,1049,,0.004266856736146424,0.004266856736146424,
,,174,1049,,,,0.054082710295915604
5.345175266265869,0.1599999964237213,174,1049,,,,
,,174,1049,0.9847272634506226,,,
5.282384872436523,0.15600000321865082,175,1055,,,,
,,175,1055,0.9883636236190796,,,
5.276142597198486,0.15199999511241913,176,1061,,,,
,,176,1061,0.987636387348175,,,
5.573707580566406,0.14399999380111694,177,1067,,,,
,,177,1067,0.9858182072639465,,,
5.4488911628723145,0.1599999964237213,178,1073,,,,
,,178,1073,0.9847272634506226,,,
5.281975746154785,0.15199999511241913,179,1079,,,,
,,179,1079,0.9856363534927368,,,
5.114758014678955,0.1599999964237213,180,1085,,,,
,,180,1085,0.982909083366394,,,
5.032383918762207,0.15600000321865082,181,1091,,,,
,,181,1091,0.98781818151474,,,
5.100131034851074,0.14800000190734863,182,1097,,,,
,,182,1097,0.9885454773902893,,,
,,,1099,,0.001924275537261877,0.001924275537261877,
,,183,1099,,,,0.04520510882139206
5.172969818115234,0.15600000321865082,183,1103,,,,
,,183,1103,0.9854545593261719,,,
5.161496639251709,0.15600000321865082,184,1109,,,,
,,184,1109,0.9881818294525146,,,
5.171656608581543,0.1599999964237213,185,1115,,,,
,,185,1115,0.9883636236190796,,,
5.193214416503906,0.14800000190734863,186,1121,,,,
,,186,1121,0.9898181557655334,,,
5.190917015075684,0.14800000190734863,187,1127,,,,
,,187,1127,0.9894545674324036,,,
5.169384956359863,0.14399999380111694,188,1133,,,,
,,188,1133,0.9903636574745178,,,
5.143420696258545,0.15199999511241913,189,1139,,,,
,,189,1139,0.9903636574745178,,,
5.119549751281738,0.14399999380111694,190,1145,,,,
,,190,1145,0.9894545674324036,,,
,,,1149,,0.0004930096332744105,0.0004930096332744105,
,,191,1149,,,,0.039316173642873764
5.125174045562744,0.14399999380111694,191,1151,,,,
,,191,1151,0.9860000014305115,,,
5.121997833251953,0.14399999380111694,192,1157,,,,
,,192,1157,0.9881818294525146,,,
5.112523078918457,0.15199999511241913,193,1163,,,,
,,193,1163,0.9910908937454224,,,
5.111077308654785,0.15600000321865082,194,1169,,,,
,,194,1169,0.9889090657234192,,,
5.092954158782959,0.14800000190734863,195,1175,,,,
,,195,1175,0.9889090657234192,,,
5.089974880218506,0.14800000190734863,196,1181,,,,
,,196,1181,0.9903636574745178,,,
5.098015308380127,0.14399999380111694,197,1187,,,,
,,197,1187,0.9883636236190796,,,
5.102645397186279,0.14800000190734863,198,1193,,,,
,,198,1193,0.9900000095367432,,,
,,,1199,,1.8985838248219978e-07,1.8985838248219978e-07,
,,199,1199,,,,0.02207358554005623
5.093996047973633,0.14399999380111694,199,1199,,,,
,,199,1199,0.9898181557655334,,,
