lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,31,0.8307237029075623,0.8032786846160889,0,,,,,
,,31,,,0,0.7039999961853027,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,
,,49,,,1,,1.065798044204712,,,
,,63,0.6875263452529907,0.7868852615356445,1,,,,,
,,63,,,1,0.871999979019165,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,
,,95,0.6277740597724915,0.8196721076965332,2,,,,,
,,95,,,2,0.8920000195503235,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,
,,99,,,3,,0.3077738881111145,,,
,,127,0.640519917011261,0.8196721076965332,3,,,,,
,,127,,,3,0.8920000195503235,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,
,,149,,,4,,0.8421714901924133,,,
,,159,0.640446662902832,0.8196721076965332,4,,,,,
,,159,,,4,0.9120000004768372,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,
,,191,0.576441764831543,0.8196721076965332,5,,,,,
,,191,,,5,0.8960000276565552,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,
,,199,,,6,,0.13065674901008606,,,
,,223,0.5593420267105103,0.8196721076965332,6,,,,,
,,223,,,6,0.9200000166893005,,,,
1.442986898059786e-05,1.442986898059786e-05,224,,,,,,,,
,,249,,,7,,0.3458142876625061,,,
,,255,0.5848033428192139,0.8196721076965332,7,,,,,
,,255,,,7,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,256,,,,,,,,
,,287,0.6285123825073242,0.8196721076965332,8,,,,,
,,287,,,8,0.9160000085830688,,,,
1.4429868980597862e-06,1.4429868980597862e-06,288,,,,,,,,
,,299,,,9,,0.4430898427963257,,,
,,319,0.5755924582481384,0.8196721076965332,9,,,,,
,,319,,,9,0.9319999814033508,,,,
1.4429868980597862e-06,1.4429868980597862e-06,320,,,,,,,,
,,349,,,10,,0.12582795321941376,,,
,,351,0.5746387243270874,0.8196721076965332,10,,,,,
,,351,,,10,0.9240000247955322,,,,
1.4429868980597862e-06,1.4429868980597862e-06,352,,,,,,,,
,,383,0.5736844539642334,0.8196721076965332,11,,,,,
,,383,,,11,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,384,,,,,,,,
,,399,,,12,,0.6802354454994202,,,
,,415,0.5694584846496582,0.8196721076965332,12,,,,,
,,415,,,12,0.9120000004768372,,,,
1.4429868980597863e-07,1.4429868980597863e-07,416,,,,,,,,
,,447,0.574883222579956,0.8196721076965332,13,,,,,
,,447,,,13,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,448,,,,,,,,
,,449,,,14,,0.20272469520568848,,,
,,479,0.5822603106498718,0.8196721076965332,14,,,,,
,,479,,,14,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,480,,,,,,,,
,,499,,,15,,0.03569208085536957,,,
,,511,0.575066864490509,0.8196721076965332,15,,,,,
,,511,,,15,0.9160000085830688,,,,
1.4429868980597864e-08,1.4429868980597864e-08,512,,,,,,,,
,,543,0.5636486411094666,0.8196721076965332,16,,,,,
,,543,,,16,0.9279999732971191,,,,
,,544,,,17,,,0.2682415843009949,0.9266666769981384,0.39570099115371704
