iteration,train_time_s,query_time_s,eig_time_s
0,21.2401,4.7477,
1,22.3039,4.7091,
2,22.7102,4.7797,
3,24.3066,4.7255,
4,25.0866,4.7494,
5,25.6121,4.7077,
6,25.9825,4.7457,
7,27.1546,4.7116,
8,27.9426,4.6567,
9,28.3351,4.6823,
