iteration,train_time_s,query_time_s,eig_time_s
0,68.5149,54.7242,
1,52.8937,85.8451,
2,65.5997,129.7836,
3,72.6404,156.3621,
4,82.121,203.406,
5,86.5845,266.7016,
6,88.8394,318.7714,
7,87.059,369.6353,
8,81.5956,429.6473,
9,67.2223,482.5112,
