iteration,train_time_s,query_time_s,eig_time_s
0,21.2752,90.1015,84.533
1,22.481,148.4203,142.649
2,23.4665,210.983,205.0829
3,24.2358,263.8433,257.8592
4,24.9979,317.981,311.9866
5,26.2906,406.6964,400.7674
6,26.5822,468.0604,462.0691
7,27.6101,526.2857,520.1694
8,28.4683,591.6981,585.7239
9,28.9001,658.8841,652.6049
