iteration,train_time_s,query_time_s,eig_time_s
0,224.6003,62.9625,58.0859
1,225.6923,110.8739,105.6367
2,225.4442,168.0458,162.7258
3,225.9729,220.2026,214.8473
4,227.4192,298.6654,293.2043
5,227.0135,359.9317,354.517
6,227.1205,427.2979,421.9798
7,227.978,500.2393,494.7067
8,226.1852,651.5433,646.3407
9,227.7874,759.69,754.2576
