lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,18,1.4126975536346436,0.6993939876556396,nan,0.41999998688697815,0.2212677001953125,0.16481247544288635,0,,,,,,,,,,,,,
,,18,,,,,,,0,0.503512978553772,0.37977343797683716,0.47999998927116394,nan,0.26745352149009705,,,,,,,,
0.0001442986898059786,0.0001442986898059786,19,,,,,,,,,,,,,,,,,,,,
,,37,0.5523664951324463,0.7369341254234314,nan,0.9160000085830688,0.3920207619667053,0.3750857710838318,1,,,,,,,,,,,,,
,,37,,,,,,,1,0.6432904005050659,0.4573814570903778,0.8600000143051147,nan,0.3894866704940796,,,,,,,,
0.0001442986898059786,0.0001442986898059786,38,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,2,,,,,,0.47256195545196533,,,,,,,
,,56,0.2977926731109619,0.9170638918876648,nan,0.9259999990463257,0.40484175086021423,0.3991505205631256,2,,,,,,,,,,,,,
,,56,,,,,,,2,0.6297500729560852,nan,0.8799999952316284,nan,nan,,,,,,,,
0.0001442986898059786,0.0001442986898059786,57,,,,,,,,,,,,,,,,,,,,
,,75,0.2977241277694702,0.9331087470054626,nan,0.9359999895095825,0.4176627993583679,0.41959476470947266,3,,,,,,,,,,,,,
,,75,,,,,,,3,0.7030236124992371,nan,0.8999999761581421,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,76,,,,,,,,,,,,,,,,,,,,
,,94,0.2730434536933899,0.905992329120636,nan,0.9359999895095825,0.4181078374385834,0.41841816902160645,4,,,,,,,,,,,,,
,,94,,,,,,,4,0.6849732398986816,nan,0.9133333563804626,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,95,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,5,,,,,,0.26111090183258057,,,,,,,
,,113,0.2664966285228729,0.9028131365776062,nan,0.9359999895095825,0.4181078374385834,0.4209035038948059,5,,,,,,,,,,,,,
,,113,,,,,,,5,0.6886958479881287,nan,0.9066666960716248,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,114,,,,,,,,,,,,,,,,,,,,
,,132,0.26179563999176025,0.9119497537612915,nan,0.9359999895095825,0.4181078374385834,0.4209035038948059,6,,,,,,,,,,,,,
,,132,,,,,,,6,0.7010263800621033,nan,0.8999999761581421,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,133,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,7,,,,,,0.41616371273994446,,,,,,,
,,151,0.2589278519153595,0.9390785098075867,nan,0.9359999895095825,0.42750415205955505,0.43322306871414185,7,,,,,,,,,,,,,
,,151,,,,,,,7,0.7612382769584656,nan,0.8999999761581421,nan,nan,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,152,,,,,,,,,,,,,,,,,,,,
,,170,0.25601595640182495,0.9392309188842773,nan,0.9380000233650208,0.438030481338501,0.4477193355560303,8,,,,,,,,,,,,,
,,170,,,,,,,8,0.6606948971748352,nan,0.9066666960716248,nan,nan,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,171,,,,,,,,,,,,,,,,,,,,
