lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,28,1.0041519403457642,0.7400000095367432,0,,,,,
,,28,,,0,0.7555555701255798,,,,
0.0001442986898059786,0.0001442986898059786,29,,,,,,,,
,,49,,,1,,0.750426173210144,,,
,,57,0.7052268385887146,0.800000011920929,1,,,,,
,,57,,,1,0.8755555748939514,,,,
0.0001442986898059786,0.0001442986898059786,58,,,,,,,,
,,86,0.6925966739654541,0.800000011920929,2,,,,,
,,86,,,2,0.897777795791626,,,,
0.0001442986898059786,0.0001442986898059786,87,,,,,,,,
,,99,,,3,,0.6803056597709656,,,
,,115,0.643625020980835,0.8399999737739563,3,,,,,
,,115,,,3,0.8933333158493042,,,,
1.442986898059786e-05,1.442986898059786e-05,116,,,,,,,,
,,144,0.6430885195732117,0.800000011920929,4,,,,,
,,144,,,4,0.9155555367469788,,,,
1.442986898059786e-05,1.442986898059786e-05,145,,,,,,,,
,,149,,,5,,0.23131215572357178,,,
,,173,0.6173120141029358,0.800000011920929,5,,,,,
,,173,,,5,0.9155555367469788,,,,
1.442986898059786e-05,1.442986898059786e-05,174,,,,,,,,
,,199,,,6,,0.27486228942871094,,,
,,202,0.6340864300727844,0.800000011920929,6,,,,,
,,202,,,6,0.9111111164093018,,,,
1.442986898059786e-05,1.442986898059786e-05,203,,,,,,,,
,,231,0.6209644675254822,0.8199999928474426,7,,,,,
,,231,,,7,0.9155555367469788,,,,
1.4429868980597862e-06,1.4429868980597862e-06,232,,,,,,,,
,,249,,,8,,0.15515661239624023,,,
,,260,0.6245928406715393,0.800000011920929,8,,,,,
,,260,,,8,0.9155555367469788,,,,
1.4429868980597862e-06,1.4429868980597862e-06,261,,,,,,,,
,,289,0.6267865896224976,0.800000011920929,9,,,,,
,,289,,,9,0.9111111164093018,,,,
1.4429868980597862e-06,1.4429868980597862e-06,290,,,,,,,,
,,299,,,10,,0.5151360630989075,,,
,,318,0.6184064745903015,0.8199999928474426,10,,,,,
,,318,,,10,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,319,,,,,,,,
,,347,0.6129932999610901,0.800000011920929,11,,,,,
,,347,,,11,0.9155555367469788,,,,
1.4429868980597863e-07,1.4429868980597863e-07,348,,,,,,,,
,,349,,,12,,0.6129419207572937,,,
,,376,0.6256400942802429,0.8199999928474426,12,,,,,
,,376,,,12,0.9244444370269775,,,,
1.4429868980597863e-07,1.4429868980597863e-07,377,,,,,,,,
,,399,,,13,,0.18129859864711761,,,
,,405,0.620521068572998,0.8199999928474426,13,,,,,
,,405,,,13,0.9244444370269775,,,,
1.4429868980597863e-07,1.4429868980597863e-07,406,,,,,,,,
,,434,0.6305884122848511,0.8199999928474426,14,,,,,
,,434,,,14,0.9155555367469788,,,,
1.4429868980597863e-07,1.4429868980597863e-07,435,,,,,,,,
,,449,,,15,,0.44494080543518066,,,
,,463,0.6204522252082825,0.8199999928474426,15,,,,,
,,463,,,15,0.9066666960716248,,,,
1.4429868980597864e-08,1.4429868980597864e-08,464,,,,,,,,
,,492,0.6171683669090271,0.8199999928474426,16,,,,,
,,492,,,16,0.902222216129303,,,,
,,493,,,17,,,0.2748587131500244,0.9308888912200928,0.4319726526737213
