iteration,train_time_s,query_time_s,eig_time_s
0,36.5329,5.0276,
1,42.8747,5.0979,
2,44.6913,5.077,
3,44.2903,5.0841,
4,49.5849,5.0777,
5,44.4928,5.0208,
6,43.0658,5.2013,
7,47.0961,5.132,
8,53.1891,5.0418,
9,51.2578,5.0995,
