iteration,train_time_s,query_time_s,eig_time_s
0,56.6652,214.7649,
1,35.7429,294.6203,
2,57.7913,362.0725,
3,59.8181,481.8953,
4,63.1775,645.3087,
5,54.1505,843.8009,
6,35.3728,956.99,
7,69.4254,1005.803,
8,74.6664,1137.7888,
9,76.251,836.0713,
