iteration,train_time_s,query_time_s,eig_time_s
0,41.0615,7.7617,
1,40.0141,7.8802,
2,48.4426,7.559,
3,50.6775,7.8876,
4,47.6627,7.7663,
5,49.3278,7.8787,
6,50.3108,7.9384,
7,58.5916,7.8697,
8,60.2224,7.8285,
9,60.2294,7.9658,
