val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.2974536418914795,0.11999999731779099,0,5,,,,,,
,,0,5,0.10836363583803177,,,,,
2.274540662765503,0.11599999666213989,1,11,,,,,,
,,1,11,0.14399999380111694,,,,,
2.19944167137146,0.20000000298023224,2,17,,,,,,
,,2,17,0.16618181765079498,,,,,
2.491969347000122,0.14800000190734863,3,23,,,,,,
,,3,23,0.20345453917980194,,,,,
3.2787625789642334,0.23600000143051147,4,29,,,,,,
,,4,29,0.1969090849161148,,,,,
3.6407768726348877,0.20800000429153442,5,35,,,,,,
,,5,35,0.23509091138839722,,,,,
3.1503992080688477,0.20000000298023224,6,41,,,,,,
,,6,41,0.2694545388221741,,,,,
3.136385440826416,0.25600001215934753,7,47,,,,,,
,,7,47,0.3105454444885254,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,1.9346649646759033,,
2.5416390895843506,0.25600001215934753,8,53,,,,,,
,,8,53,0.3290909230709076,,,,,
2.2330331802368164,0.25600001215934753,9,59,,,,,,
,,9,59,0.34672728180885315,,,,,
2.4720115661621094,0.23999999463558197,10,65,,,,,,
,,10,65,0.3534545600414276,,,,,
2.4783270359039307,0.2639999985694885,11,71,,,,,,
,,11,71,0.41309091448783875,,,,,
2.2744691371917725,0.25600001215934753,12,77,,,,,,
,,12,77,0.4265454411506653,,,,,
2.5321221351623535,0.2240000069141388,13,83,,,,,,
,,13,83,0.4538181722164154,,,,,
3.2964327335357666,0.24400000274181366,14,89,,,,,,
,,14,89,0.48709091544151306,,,,,
2.559755802154541,0.2840000092983246,15,95,,,,,,
,,15,95,0.5025454759597778,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,1.3579323291778564,,
2.7500550746917725,0.25200000405311584,16,101,,,,,,
,,16,101,0.5600000023841858,,,,,
2.3666834831237793,0.3199999928474426,17,107,,,,,,
,,17,107,0.5707272887229919,,,,,
3.4406445026397705,0.20399999618530273,18,113,,,,,,
,,18,113,0.5912727117538452,,,,,
3.0455667972564697,0.25200000405311584,19,119,,,,,,
,,19,119,0.6069090962409973,,,,,
3.098250389099121,0.30399999022483826,20,125,,,,,,
,,20,125,0.6029090881347656,,,,,
3.343613862991333,0.2879999876022339,21,131,,,,,,
,,21,131,0.6529091000556946,,,,,
3.6624701023101807,0.31200000643730164,22,137,,,,,,
,,22,137,0.7018181681632996,,,,,
3.6760995388031006,0.2759999930858612,23,143,,,,,,
,,23,143,0.6572727560997009,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,0.8071855306625366,,
3.5297279357910156,0.2720000147819519,24,149,,,,,,
,,24,149,0.7063636183738708,,,,,
2.8436052799224854,0.2680000066757202,25,155,,,,,,
,,25,155,0.6692727208137512,,,,,
3.0939390659332275,0.2840000092983246,26,161,,,,,,
,,26,161,0.7054545283317566,,,,,
2.912895441055298,0.2840000092983246,27,167,,,,,,
,,27,167,0.7174545526504517,,,,,
2.9222776889801025,0.31200000643730164,28,173,,,,,,
,,28,173,0.7592727541923523,,,,,
3.5038890838623047,0.2919999957084656,29,179,,,,,,
,,29,179,0.7796363830566406,,,,,
3.5938549041748047,0.25200000405311584,30,185,,,,,,
,,30,185,0.7965454459190369,,,,,
3.714494228363037,0.3440000116825104,31,191,,,,,,
,,31,191,0.7838181853294373,,,,,
4.158023357391357,0.25200000405311584,32,197,,,,,,
,,32,197,0.7976363897323608,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,0.7957152128219604,,
3.430995225906372,0.25999999046325684,33,203,,,,,,
,,33,203,0.7790908813476562,,,,,
2.7012710571289062,0.3199999928474426,34,209,,,,,,
,,34,209,0.7721818089485168,,,,,
2.6165900230407715,0.3919999897480011,35,215,,,,,,
,,35,215,0.8134545683860779,,,,,
3.3082480430603027,0.3319999873638153,36,221,,,,,,
,,36,221,0.8210909366607666,,,,,
2.894104480743408,0.3199999928474426,37,227,,,,,,
,,37,227,0.7881818413734436,,,,,
2.490835428237915,0.3400000035762787,38,233,,,,,,
,,38,233,0.8352727293968201,,,,,
3.759129047393799,0.29600000381469727,39,239,,,,,,
,,39,239,0.7552727460861206,,,,,
2.9312028884887695,0.3440000116825104,40,245,,,,,,
,,40,245,0.8119999766349792,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,
,,41,249,,,,0.5160592198371887,,
3.0222465991973877,0.36800000071525574,41,251,,,,,,
,,41,251,0.8321818113327026,,,,,
3.3264639377593994,0.3199999928474426,42,257,,,,,,
,,42,257,0.8505454659461975,,,,,
3.1716887950897217,0.3319999873638153,43,263,,,,,,
,,43,263,0.8019999861717224,,,,,
2.8297080993652344,0.35199999809265137,44,269,,,,,,
,,44,269,0.859818160533905,,,,,
3.203817844390869,0.3240000009536743,45,275,,,,,,
,,45,275,0.873090922832489,,,,,
2.98801326751709,0.3799999952316284,46,281,,,,,,
,,46,281,0.8723636269569397,,,,,
4.022173881530762,0.2840000092983246,47,287,,,,,,
,,47,287,0.8827272653579712,,,,,
2.8526206016540527,0.3840000033378601,48,293,,,,,,
,,48,293,0.8685454726219177,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,
,,49,299,,,,0.23472873866558075,,
2.977074146270752,0.30799999833106995,49,299,,,,,,
,,49,299,0.8980000019073486,,,,,
3.1764097213745117,0.3400000035762787,50,305,,,,,,
,,50,305,0.8709090948104858,,,,,
4.073716163635254,0.3479999899864197,51,311,,,,,,
,,51,311,0.8700000047683716,,,,,
2.9574835300445557,0.30399999022483826,52,317,,,,,,
,,52,317,0.8921818137168884,,,,,
3.0795376300811768,0.3400000035762787,53,323,,,,,,
,,53,323,0.9005454778671265,,,,,
3.458676338195801,0.30399999022483826,54,329,,,,,,
,,54,329,0.8849090933799744,,,,,
3.294290781021118,0.30399999022483826,55,335,,,,,,
,,55,335,0.8861818313598633,,,,,
3.240964651107788,0.3160000145435333,56,341,,,,,,
,,56,341,0.8960000276565552,,,,,
