iteration,train_time_s,query_time_s,eig_time_s
0,45.2624,7.9685,
1,46.1384,8.0248,
2,40.4023,8.7903,
3,49.01,8.2205,
4,47.4397,8.4662,
5,74.4747,8.1285,
6,50.2605,8.2701,
7,47.6859,8.5487,
8,60.2681,8.0522,
9,61.1971,8.3489,
