iteration,train_time_s,query_time_s,eig_time_s
0,21.1825,4.7435,
1,22.4569,4.7389,
2,23.1835,4.722,
3,23.9254,4.7673,
4,24.5419,4.7424,
5,25.5698,4.735,
6,26.0122,4.7203,
7,27.3576,4.7086,
8,28.1118,4.6717,
9,28.7141,4.6707,
