iteration,train_time_s,query_time_s,eig_time_s
0,42.9883,70.5731,
1,43.3788,113.9712,
2,53.7813,172.1249,
3,56.433,204.2024,
4,53.2557,247.8014,
5,59.5905,295.1359,
6,70.1079,350.5009,
7,78.6675,394.7953,
8,74.2201,439.7606,
9,77.6444,488.6193,
