iteration,train_time_s,query_time_s,eig_time_s
0,27.7192,99.3033,84.1719
1,30.8526,154.3804,138.8075
2,32.0894,214.545,198.8749
3,32.9182,269.0363,253.1955
4,33.7005,323.0411,306.9729
5,34.8908,406.3043,390.2422
6,35.2745,467.2825,450.954
7,36.4143,526.3638,509.8738
8,37.4472,590.0537,573.5551
9,38.2087,660.6569,643.8042
