iteration,train_time_s,query_time_s,eig_time_s
0,40.1963,5.7569,
1,47.9415,5.6917,
2,43.694,5.9063,
3,48.1924,5.7716,
4,45.6965,5.9614,
5,48.9994,5.7543,
6,53.5636,5.9637,
7,54.0509,5.7281,
8,50.3273,5.7274,
9,57.8075,5.8376,
