lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,1.8162890672683716,0,,,,,,,,,,,,,,,,,,
,,56,,0,0.85777747631073,0.7331113219261169,nan,0.9380000233650208,0.5049270391464233,0.5426938533782959,,,,,,,,,,,,
,,56,,0,,,,,,,0.6394428014755249,0.32904642820358276,0.5622222423553467,0.3373783826828003,0.3310716450214386,,,,,,,
0.0001442986898059786,0.0001442986898059786,57,,,,,,,,,,,,,,,,,,,,
,,99,1.6488667726516724,1,,,,,,,,,,,,,,,,,,
,,113,,1,0.5112713575363159,0.8816856741905212,0.5267126560211182,0.906000018119812,0.49550896883010864,0.46847090125083923,,,,,,,,,,,,
,,113,,1,,,,,,,0.7510414719581604,0.3813323378562927,0.6511111259460449,0.37705475091934204,0.3684852421283722,,,,,,,
0.0001442986898059786,0.0001442986898059786,114,,,,,,,,,,,,,,,,,,,,
,,149,1.7044917345046997,2,,,,,,,,,,,,,,,,,,
,,170,,2,0.8064130544662476,0.8686023950576782,0.6208850145339966,0.8999999761581421,0.5557644963264465,0.5366166830062866,,,,,,,,,,,,
,,170,,2,,,,,,,0.7736282348632812,0.4179876148700714,0.6755555272102356,0.4117794930934906,0.41422662138938904,,,,,,,
0.0001442986898059786,0.0001442986898059786,171,,,,,,,,,,,,,,,,,,,,
,,199,0.8243066668510437,3,,,,,,,,,,,,,,,,,,
,,227,,3,0.5772520899772644,0.8955894708633423,nan,0.9440000057220459,0.45089396834373474,0.4744739532470703,,,,,,,,,,,,
,,227,,3,,,,,,,0.8004072308540344,0.44408607482910156,0.6977777481079102,0.4536677300930023,0.443234384059906,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,228,,,,,,,,,,,,,,,,,,,,
,,249,1.0267918109893799,4,,,,,,,,,,,,,,,,,,
,,284,,4,0.5225980877876282,0.9291586875915527,0.5695521831512451,0.9399999976158142,0.47682324051856995,0.5006726980209351,,,,,,,,,,,,
,,284,,4,,,,,,,0.8299957513809204,0.47280076146125793,0.7222222089767456,0.49649009108543396,0.48651203513145447,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,285,,,,,,,,,,,,,,,,,,,,
,,299,1.240889072418213,5,,,,,,,,,,,,,,,,,,
,,341,,5,0.515421986579895,0.9517795443534851,0.6095548272132874,0.9399999976158142,0.49569329619407654,0.5260428190231323,,,,,,,,,,,,
,,341,,5,,,,,,,0.8606780171394348,0.5212710499763489,0.7355555295944214,0.5342341661453247,0.5255714654922485,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,342,,,,,,,,,,,,,,,,,,,,
,,349,1.4774993658065796,6,,,,,,,,,,,,,,,,,,
,,398,,6,0.4838729202747345,0.9527384042739868,0.587488055229187,0.9380000233650208,0.4752482771873474,0.4979596734046936,,,,,,,,,,,,
,,398,,6,,,,,,,0.851288914680481,0.5048125982284546,0.7377777695655823,0.5009782314300537,0.49431848526000977,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,399,,,,,,,,,,,,,,,,,,,,
,,399,1.1816297769546509,7,,,,,,,,,,,,,,,,,,
,,449,0.8241131901741028,7,,,,,,,,,,,,,,,,,,
,,455,,7,0.4582273066043854,0.943917453289032,0.6284140348434448,0.9440000057220459,0.4979531764984131,0.5329145789146423,,,,,,,,,,,,
,,455,,7,,,,,,,0.8802322745323181,0.5325534343719482,0.757777750492096,0.5164922475814819,0.510128915309906,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,456,,,,,,,,,,,,,,,,,,,,
,,499,1.0207645893096924,8,,,,,,,,,,,,,,,,,,
,,512,,8,0.45048269629478455,0.9527255892753601,0.6452521085739136,0.9380000233650208,0.49456334114074707,0.5276685953140259,,,,,,,,,,,,
,,512,,8,,,,,,,0.8953962326049805,0.5411988496780396,0.7799999713897705,0.5193021893501282,0.523520827293396,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,513,,,,,,,,,,,,,,,,,,,,
,,549,1.5077292919158936,9,,,,,,,,,,,,,,,,,,
,,569,,9,0.42961737513542175,0.9545369148254395,0.6125438213348389,0.9399999976158142,0.4763782024383545,0.5035566091537476,,,,,,,,,,,,
,,569,,9,,,,,,,0.8600250482559204,0.542911171913147,0.7622222304344177,0.5569305419921875,0.5473225712776184,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,570,,,,,,,,,,,,,,,,,,,,
,,599,0.6193314790725708,10,,,,,,,,,,,,,,,,,,
,,626,,10,0.4458421766757965,0.9550188183784485,0.6304101347923279,0.9419999718666077,0.5152482986450195,0.5529047250747681,,,,,,,,,,,,
,,626,,10,,,,,,,0.869400143623352,0.5306870937347412,0.753333330154419,0.5239830613136292,0.5168765783309937,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,627,,,,,,,,,,,,,,,,,,,,
,,649,1.5139429569244385,11,,,,,,,,,,,,,,,,,,
,,683,,11,0.43418240547180176,0.9545921683311462,0.6383872628211975,0.9440000057220459,0.5163782238960266,0.5564440488815308,,,,,,,,,,,,
,,683,,11,,,,,,,0.8718286752700806,0.536588191986084,0.7599999904632568,0.5518811345100403,0.5402706861495972,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,684,,,,,,,,,,,,,,,,,,,,
,,699,0.9323372840881348,12,,,,,,,,,,,,,,,,,,
,,740,,12,0.45160573720932007,0.949820339679718,0.622289776802063,0.9399999976158142,0.49569329619407654,0.5284630656242371,,,,,,,,,,,,
,,740,,12,,,,,,,0.8916283845901489,0.5644541382789612,0.7511110901832581,0.5251287221908569,0.527596652507782,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,741,,,,,,,,,,,,,,,,,,,,
,,749,1.1596410274505615,13,,,,,,,,,,,,,,,,,,
,,797,,13,0.44986072182655334,0.9509322047233582,0.60605788230896,0.9380000233650208,0.4756932854652405,0.5002579689025879,,,,,,,,,,,,
,,797,,13,,,,,,,0.8790802955627441,0.5923153162002563,0.7644444704055786,0.5850933194160461,0.5768831372261047,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,798,,,,,,,,,,,,,,,,,,,,
,,799,2.118478775024414,14,,,,,,,,,,,,,,,,,,
,,849,1.560467004776001,14,,,,,,,,,,,,,,,,,,
,,854,,14,0.414427787065506,0.9571018218994141,0.6309293508529663,0.9419999718666077,0.5152482986450195,0.5529047250747681,,,,,,,,,,,,
,,854,,14,,,,,,,0.8683239221572876,0.5137689113616943,0.7288888692855835,0.5158141851425171,0.5064533948898315,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,855,,,,,,,,,,,,,,,,,,,,
,,899,0.9544762372970581,15,,,,,,,,,,,,,,,,,,
,,911,,15,0.4209336042404175,0.9541339874267578,0.6379886865615845,0.9440000057220459,0.4975081980228424,0.535516619682312,,,,,,,,,,,,
,,911,,15,,,,,,,0.8502732515335083,0.538253664970398,0.7377777695655823,0.5272785425186157,0.5199605226516724,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,912,,,,,,,,,,,,,,,,,,,,
,,949,0.7504807710647583,16,,,,,,,,,,,,,,,,,,
,,968,,16,0.4529329836368561,0.9556242227554321,0.6315473318099976,0.9440000057220459,0.5352482795715332,0.570655107498169,,,,,,,,,,,,
,,968,,16,,,,,,,0.8913874626159668,0.5516822934150696,0.757777750492096,0.5598234534263611,0.5538144111633301,,,,,,,
,,969,,17,,,,,,,,,,,,0.788465678691864,0.8244560360908508,0.5832057595252991,0.9129999876022339,0.5611653327941895,0.5663363933563232,0.5611653327941895
