iteration,train_time_s,query_time_s,eig_time_s
0,27.8716,100.367,84.6866
1,30.9821,158.4405,142.3569
2,31.9095,220.1402,204.0532
3,32.7872,274.2934,257.9533
4,33.482,325.8384,309.4472
5,34.4783,416.9828,400.5288
6,35.3549,478.6156,462.1562
7,36.3311,538.3228,521.4579
8,37.5811,601.6721,584.6647
9,38.2757,669.1668,652.2291
