val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.315145969390869,0.10639999806880951,0,5,,,,,,
,,0,5,0.0687272697687149,,,,,
2.267160177230835,0.17759999632835388,1,11,,,,,,
,,1,11,0.12254545092582703,,,,,
2.192009925842285,0.19040000438690186,2,17,,,,,,
,,2,17,0.12999999523162842,,,,,
2.3127198219299316,0.20559999346733093,3,23,,,,,,
,,3,23,0.1374545395374298,,,,,
2.774550676345825,0.2199999988079071,4,29,,,,,,
,,4,29,0.13436363637447357,,,,,
8.205810546875,0.14399999380111694,5,35,,,,,,
,,5,35,0.16436363756656647,,,,,
49.914119720458984,0.09600000083446503,6,41,,,,,,
,,6,41,0.13490909337997437,,,,,
3.9738147258758545,0.19519999623298645,7,47,,,,,,
,,7,47,0.13945454359054565,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,2.056962013244629,,
2.540531873703003,0.23839999735355377,8,53,,,,,,
,,8,53,0.18690909445285797,,,,,
2.323564291000366,0.2831999957561493,9,59,,,,,,
,,9,59,0.17563636600971222,,,,,
2.230039358139038,0.2768000066280365,10,65,,,,,,
,,10,65,0.1979999989271164,,,,,
1.9111894369125366,0.2879999876022339,11,71,,,,,,
,,11,71,0.2083636373281479,,,,,
2.0213911533355713,0.29760000109672546,12,77,,,,,,
,,12,77,0.2136363685131073,,,,,
1.837744951248169,0.31119999289512634,13,83,,,,,,
,,13,83,0.23890909552574158,,,,,
2.0761590003967285,0.2768000066280365,14,89,,,,,,
,,14,89,0.22272726893424988,,,,,
1.9759701490402222,0.30640000104904175,15,95,,,,,,
,,15,95,0.2361818253993988,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,1.9160819053649902,,
2.2524192333221436,0.2696000039577484,16,101,,,,,,
,,16,101,0.23763635754585266,,,,,
2.66800594329834,0.20160000026226044,17,107,,,,,,
,,17,107,0.23000000417232513,,,,,
1.801419734954834,0.35760000348091125,18,113,,,,,,
,,18,113,0.22945454716682434,,,,,
2.2991697788238525,0.2639999985694885,19,119,,,,,,
,,19,119,0.24527272582054138,,,,,
2.2916269302368164,0.2840000092983246,20,125,,,,,,
,,20,125,0.23000000417232513,,,,,
2.223074436187744,0.274399995803833,21,131,,,,,,
,,21,131,0.2645454406738281,,,,,
1.8760875463485718,0.3416000008583069,22,137,,,,,,
,,22,137,0.26818183064460754,,,,,
2.226207733154297,0.2720000147819519,23,143,,,,,,
,,23,143,0.2667272686958313,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,1.7847809791564941,,
1.8650208711624146,0.3255999982357025,24,149,,,,,,
,,24,149,0.27218180894851685,,,,,
2.278407096862793,0.2295999974012375,25,155,,,,,,
,,25,155,0.282363623380661,,,,,
2.1715774536132812,0.30000001192092896,26,161,,,,,,
,,26,161,0.26581817865371704,,,,,
1.7533515691757202,0.35199999809265137,27,167,,,,,,
,,27,167,0.29254546761512756,,,,,
2.3992221355438232,0.2624000012874603,28,173,,,,,,
,,28,173,0.2770909070968628,,,,,
1.9318703413009644,0.30640000104904175,29,179,,,,,,
,,29,179,0.2605454623699188,,,,,
2.3343896865844727,0.30160000920295715,30,185,,,,,,
,,30,185,0.290909081697464,,,,,
2.1331608295440674,0.295199990272522,31,191,,,,,,
,,31,191,0.30563637614250183,,,,,
2.0417799949645996,0.30239999294281006,32,197,,,,,,
,,32,197,0.2752727270126343,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,1.786427617073059,,
1.9344699382781982,0.3416000008583069,33,203,,,,,,
,,33,203,0.2881818115711212,,,,,
2.0896594524383545,0.31279999017715454,34,209,,,,,,
,,34,209,0.3049090802669525,,,,,
1.8755097389221191,0.35120001435279846,35,215,,,,,,
,,35,215,0.3100000023841858,,,,,
2.1819770336151123,0.36640000343322754,36,221,,,,,,
,,36,221,0.3319999873638153,,,,,
1.9496408700942993,0.35040000081062317,37,227,,,,,,
,,37,227,0.327454537153244,,,,,
2.2725741863250732,0.29600000381469727,38,233,,,,,,
,,38,233,0.32145455479621887,,,,,
2.2181284427642822,0.3391999900341034,39,239,,,,,,
,,39,239,0.3136363625526428,,,,,
1.9061939716339111,0.3720000088214874,40,245,,,,,,
,,40,245,0.3499999940395355,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,
,,41,249,,,,1.5355497598648071,,
2.0756449699401855,0.3343999981880188,41,251,,,,,,
,,41,251,0.35309091210365295,,,,,
1.9001373052597046,0.3856000006198883,42,257,,,,,,
,,42,257,0.3538181781768799,,,,,
1.8540583848953247,0.3391999900341034,43,263,,,,,,
,,43,263,0.34563636779785156,,,,,
1.9200561046600342,0.3407999873161316,44,269,,,,,,
,,44,269,0.3498181700706482,,,,,
1.96463942527771,0.384799987077713,45,275,,,,,,
,,45,275,0.32636362314224243,,,,,
2.267585039138794,0.295199990272522,46,281,,,,,,
,,46,281,0.34145453572273254,,,,,
1.9766130447387695,0.3400000035762787,47,287,,,,,,
,,47,287,0.3556363582611084,,,,,
1.7255213260650635,0.42160001397132874,48,293,,,,,,
,,48,293,0.3627272844314575,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,
,,49,299,,,,1.4795572757720947,,
1.9459916353225708,0.37119999527931213,49,299,,,,,,
,,49,299,0.35472726821899414,,,,,
1.8824185132980347,0.35280001163482666,50,305,,,,,,
,,50,305,0.3696363568305969,,,,,
2.0376787185668945,0.3808000087738037,51,311,,,,,,
,,51,311,0.3880000114440918,,,,,
1.787495493888855,0.40959998965263367,52,317,,,,,,
,,52,317,0.37145453691482544,,,,,
2.631843328475952,0.35600000619888306,53,323,,,,,,
,,53,323,0.3720000088214874,,,,,
1.9795656204223633,0.3903999924659729,54,329,,,,,,
,,54,329,0.3821818232536316,,,,,
1.8715269565582275,0.35600000619888306,55,335,,,,,,
,,55,335,0.38763636350631714,,,,,
1.669355869293213,0.41200000047683716,56,341,,,,,,
,,56,341,0.40109091997146606,,,,,
2.582490921020508,0.31200000643730164,57,347,,,,,,
,,57,347,0.41036364436149597,,,,,
,,,349,,0.0849634723963284,0.0849634723963284,,,
,,58,349,,,,1.5703425407409668,,
2.1617302894592285,0.3328000009059906,58,353,,,,,,
,,58,353,0.3676363527774811,,,,,
2.114811897277832,0.4023999869823456,59,359,,,,,,
,,59,359,0.3925454616546631,,,,,
2.3044722080230713,0.3792000114917755,60,365,,,,,,
,,60,365,0.40963637828826904,,,,,
1.9078781604766846,0.4415999948978424,61,371,,,,,,
,,61,371,0.4196363687515259,,,,,
1.6773765087127686,0.45680001378059387,62,377,,,,,,
,,62,377,0.4290909171104431,,,,,
2.3115017414093018,0.3375999927520752,63,383,,,,,,
,,63,383,0.4198181927204132,,,,,
1.8072388172149658,0.40880000591278076,64,389,,,,,,
,,64,389,0.40672728419303894,,,,,
2.379565954208374,0.36399999260902405,65,395,,,,,,
,,65,395,0.4158181846141815,,,,,
,,,399,,0.07972267574208991,0.07972267574208991,,,
,,66,399,,,,1.3399085998535156,,
1.9209390878677368,0.40720000863075256,66,401,,,,,,
,,66,401,0.4336363673210144,,,,,
2.071054458618164,0.4408000111579895,67,407,,,,,,
,,67,407,0.46327272057533264,,,,,
2.2466225624084473,0.40400001406669617,68,413,,,,,,
,,68,413,0.46963635087013245,,,,,
1.9009829759597778,0.41920000314712524,69,419,,,,,,
,,69,419,0.45527273416519165,,,,,
1.907490849494934,0.46639999747276306,70,425,,,,,,
,,70,425,0.43854546546936035,,,,,
2.2026867866516113,0.3424000144004822,71,431,,,,,,
,,71,431,0.44490909576416016,,,,,
1.9246547222137451,0.4472000002861023,72,437,,,,,,
,,72,437,0.4580000042915344,,,,,
2.1120288372039795,0.40959998965263367,73,443,,,,,,
