val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.311084747314453,0.11999999731779099,0,5,,,,,,,
,,0,5,0.1114545464515686,,,,,,
2.28454327583313,0.12800000607967377,1,11,,,,,,,
,,1,11,0.164000004529953,,,,,,
2.376946210861206,0.18400000035762787,2,17,,,,,,,
,,2,17,0.24672727286815643,,,,,,
2.4912221431732178,0.15600000321865082,3,23,,,,,,,
,,3,23,0.30327272415161133,,,,,,
2.443066358566284,0.2199999988079071,4,29,,,,,,,
,,4,29,0.3319999873638153,,,,,,
3.1428887844085693,0.21199999749660492,5,35,,,,,,,
,,5,35,0.4005454480648041,,,,,,
2.6305994987487793,0.23199999332427979,6,41,,,,,,,
,,6,41,0.4423636496067047,,,,,,
4.923956871032715,0.15600000321865082,7,47,,,,,,,
,,7,47,0.44818180799484253,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,1.474189043045044,,,
2.7692954540252686,0.2280000001192093,8,53,,,,,,,
,,8,53,0.46963635087013245,,,,,,
5.460790634155273,0.18799999356269836,9,59,,,,,,,
,,9,59,0.5003636479377747,,,,,,
4.760604381561279,0.1720000058412552,10,65,,,,,,,
,,10,65,0.5098181962966919,,,,,,
3.230725049972534,0.2199999988079071,11,71,,,,,,,
,,11,71,0.5565454363822937,,,,,,
2.5926969051361084,0.25200000405311584,12,77,,,,,,,
,,12,77,0.5589091181755066,,,,,,
2.5151278972625732,0.2919999957084656,13,83,,,,,,,
,,13,83,0.6125454306602478,,,,,,
2.4960484504699707,0.25200000405311584,14,89,,,,,,,
,,14,89,0.6127272844314575,,,,,,
3.463618516921997,0.24400000274181366,15,95,,,,,,,
,,15,95,0.6318181753158569,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,0.9807730317115784,,,
2.4082937240600586,0.2680000066757202,16,101,,,,,,,
,,16,101,0.6338182091712952,,,,,,
2.5616064071655273,0.2240000069141388,17,107,,,,,,,
,,17,107,0.663454532623291,,,,,,
2.8746352195739746,0.24799999594688416,18,113,,,,,,,
,,18,113,0.6887272596359253,,,,,,
3.515059232711792,0.23600000143051147,19,119,,,,,,,
,,19,119,0.7021818161010742,,,,,,
2.70097017288208,0.2840000092983246,20,125,,,,,,,
,,20,125,0.7141818404197693,,,,,,
2.6859517097473145,0.2720000147819519,21,131,,,,,,,
,,21,131,0.7345454692840576,,,,,,
3.0753517150878906,0.23600000143051147,22,137,,,,,,,
,,22,137,0.7720000147819519,,,,,,
2.482107400894165,0.3479999899864197,23,143,,,,,,,
,,23,143,0.6783636212348938,,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,,
,,24,149,,,,1.0107276439666748,,,
2.9190783500671387,0.20800000429153442,24,149,,,,,,,
,,24,149,0.7465454339981079,,,,,,
2.3218259811401367,0.30799999833106995,25,155,,,,,,,
,,25,155,0.7120000123977661,,,,,,
2.6799631118774414,0.35600000619888306,26,161,,,,,,,
,,26,161,0.765818178653717,,,,,,
3.520688533782959,0.24799999594688416,27,167,,,,,,,
,,27,167,0.770727276802063,,,,,,
3.472026824951172,0.23600000143051147,28,173,,,,,,,
,,28,173,0.7925454378128052,,,,,,
3.2444825172424316,0.2759999930858612,29,179,,,,,,,
,,29,179,0.8052726984024048,,,,,,
2.756556749343872,0.30000001192092896,30,185,,,,,,,
,,30,185,0.7747272849082947,,,,,,
3.535189151763916,0.25200000405311584,31,191,,,,,,,
,,31,191,0.8187272548675537,,,,,,
5.0449676513671875,0.23199999332427979,32,197,,,,,,,
,,32,197,0.6832727193832397,,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,,
,,33,199,,,,0.8564038276672363,,,
3.1106438636779785,0.23999999463558197,33,203,,,,,,,
,,33,203,0.7056363821029663,,,,,,
3.1023266315460205,0.23999999463558197,34,209,,,,,,,
,,34,209,0.7354545593261719,,,,,,
2.554481029510498,0.2879999876022339,35,215,,,,,,,
,,35,215,0.7714545726776123,,,,,,
2.8364806175231934,0.328000009059906,36,221,,,,,,,
,,36,221,0.7687272429466248,,,,,,
3.2132585048675537,0.2879999876022339,37,227,,,,,,,
,,37,227,0.8032727241516113,,,,,,
3.1394872665405273,0.2919999957084656,38,233,,,,,,,
,,38,233,0.831818163394928,,,,,,
3.3418688774108887,0.2759999930858612,39,239,,,,,,,
,,39,239,0.8399999737739563,,,,,,
3.8736844062805176,0.23600000143051147,40,245,,,,,,,
,,40,245,0.8447272777557373,,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,,
,,41,249,,,,0.4089820683002472,,,
3.909585952758789,0.2240000069141388,41,251,,,,,,,
,,41,251,0.8545454740524292,,,,,,
3.470210075378418,0.2280000001192093,42,257,,,,,,,
,,42,257,0.851272702217102,,,,,,
3.2683730125427246,0.2720000147819519,43,263,,,,,,,
,,43,263,0.8640000224113464,,,,,,
2.7556774616241455,0.3479999899864197,44,269,,,,,,,
,,44,269,0.8807272911071777,,,,,,
4.884144306182861,0.25200000405311584,45,275,,,,,,,
,,45,275,0.8679999709129333,,,,,,
3.117093324661255,0.3160000145435333,46,281,,,,,,,
