iteration,train_time_s,query_time_s,eig_time_s
0,231.7399,18.6669,
1,230.5857,18.6778,
2,229.7338,18.6012,
3,231.2232,18.6231,
4,232.0746,18.5068,
5,231.5433,18.3539,
6,231.2399,18.352,
7,232.7748,18.1885,
8,231.0653,18.1546,
9,231.3749,18.1384,
